#,Date,Time,Stage,Area,Duration
10124,2023-04-22,6:00,Stage 2,Area 1,120
10125,2023-04-22,6:00,Stage 2,Area 9,120
10126,2023-04-22,8:00,Stage 2,Area 2,120
10127,2023-04-22,8:00,Stage 2,Area 10,120
10128,2023-04-22,10:00,Stage 2,Area 3,120
10129,2023-04-22,10:00,Stage 2,Area 11,120
10130,2023-04-22,12:00,Stage 3,Area 16,150
10131,2023-04-22,12:00,Stage 3,Area 4,150
10132,2023-04-22,12:00,Stage 3,Area 12,150
10133,2023-04-22,14:00,Stage 3,Area 5,150
10134,2023-04-22,14:00,Stage 3,Area 13,150
10135,2023-04-22,14:00,Stage 3,Area 1,150
10136,2023-04-22,16:00,Stage 4,Area 6,150
10137,2023-04-22,16:00,Stage 4,Area 14,150
10138,2023-04-22,16:00,Stage 4,Area 2,150
10139,2023-04-22,16:00,Stage 4,Area 10,150
10140,2023-04-22,18:00,Stage 4,Area 7,150
10141,2023-04-22,18:00,Stage 4,Area 15,150
10142,2023-04-22,18:00,Stage 4,Area 3,150
10143,2023-04-22,18:00,Stage 4,Area 11,150
10144,2023-04-22,20:00,Stage 4,Area 8,150
10145,2023-04-22,20:00,Stage 4,Area 16,150
10146,2023-04-22,20:00,Stage 4,Area 4,150
10147,2023-04-22,20:00,Stage 4,Area 12,120
10148,2023-04-22,22:00,Stage 4,Area 5,120
10149,2023-04-22,22:00,Stage 4,Area 13,120
10150,2023-04-22,22:00,Stage 4,Area 1,120
10151,2023-04-22,22:00,Stage 4,Area 9,120
10152,2023-04-23,0:00,Stage 4,Area 6,150
10153,2023-04-23,0:00,Stage 4,Area 14,150
10154,2023-04-23,0:00,Stage 4,Area 2,150
10155,2023-04-23,0:00,Stage 4,Area 10,150
10156,2023-04-23,2:00,Stage 4,Area 7,150
10157,2023-04-23,2:00,Stage 4,Area 15,150
10158,2023-04-23,2:00,Stage 4,Area 3,150
10159,2023-04-23,2:00,Stage 4,Area 11,150
10160,2023-04-23,4:00,Stage 4,Area 8,150
10161,2023-04-23,4:00,Stage 4,Area 16,90
10162,2023-04-23,4:00,Stage 4,Area 4,150
10163,2023-04-23,4:00,Stage 4,Area 12,150
10164,2023-04-23,6:00,Stage 3,Area 5,120
10165,2023-04-23,6:00,Stage 3,Area 13,120
10166,2023-04-23,6:00,Stage 3,Area 9,120
10167,2023-04-23,8:00,Stage 3,Area 6,120
10168,2023-04-23,8:00,Stage 3,Area 14,120
10169,2023-04-23,8:00,Stage 3,Area 10,120
10170,2023-04-23,10:00,Stage 3,Area 7,120
10171,2023-04-23,10:00,Stage 3,Area 15,120
10172,2023-04-23,10:00,Stage 3,Area 11,120
10173,2023-04-23,12:00,Stage 3,Area 8,120
10174,2023-04-23,12:00,Stage 3,Area 16,120
10175,2023-04-23,12:00,Stage 3,Area 12,120
10176,2023-04-23,14:00,Stage 3,Area 13,120
10177,2023-04-23,14:00,Stage 3,Area 1,120
10178,2023-04-23,14:00,Stage 3,Area 9,120
10179,2023-04-23,16:00,Stage 4,Area 6,120
10180,2023-04-23,16:00,Stage 4,Area 14,120
10181,2023-04-23,16:00,Stage 4,Area 2,120
10182,2023-04-23,16:00,Stage 4,Area 10,120
10183,2023-04-23,18:00,Stage 4,Area 7,150
10184,2023-04-23,18:00,Stage 4,Area 15,150
10185,2023-04-23,18:00,Stage 4,Area 3,150
10186,2023-04-23,18:00,Stage 4,Area 11,150
10187,2023-04-23,20:00,Stage 4,Area 8,150
10188,2023-04-23,20:00,Stage 4,Area 16,150
10189,2023-04-23,20:00,Stage 4,Area 4,150
10190,2023-04-23,20:00,Stage 4,Area 12,150
10191,2023-04-23,22:00,Stage 4,Area 5,150
10192,2023-04-23,22:00,Stage 4,Area 13,150
10193,2023-04-23,22:00,Stage 4,Area 1,150
10194,2023-04-23,22:00,Stage 4,Area 9,150
10195,2023-04-24,0:00,Stage 4,Area 6,150
10196,2023-04-24,0:00,Stage 4,Area 14,150
10197,2023-04-24,0:00,Stage 4,Area 2,150
10198,2023-04-24,0:00,Stage 4,Area 10,150
10199,2023-04-24,2:00,Stage 4,Area 7,150
10200,2023-04-24,2:00,Stage 4,Area 15,150
10201,2023-04-24,2:00,Stage 4,Area 3,150
10202,2023-04-24,2:00,Stage 4,Area 11,150
10203,2023-04-24,4:00,Stage 4,Area 8,150
10204,2023-04-24,4:00,Stage 4,Area 16,150
10205,2023-04-24,4:00,Stage 4,Area 4,60
10206,2023-04-24,4:00,Stage 4,Area 12,60
10207,2023-04-24,6:00,Stage 2,Area 1,120
10208,2023-04-24,6:00,Stage 2,Area 9,120
10209,2023-04-24,8:00,Stage 2,Area 2,120
10210,2023-04-24,8:00,Stage 2,Area 10,120
10211,2023-04-24,10:00,Stage 2,Area 3,120
10212,2023-04-24,10:00,Stage 2,Area 11,120
10213,2023-04-24,12:00,Stage 2,Area 4,150
10214,2023-04-24,12:00,Stage 2,Area 12,150
10215,2023-04-24,14:00,Stage 2,Area 5,150
10216,2023-04-24,14:00,Stage 2,Area 13,150
10217,2023-04-24,16:00,Stage 4,Area 6,150
10218,2023-04-24,16:00,Stage 4,Area 14,150
10219,2023-04-24,16:00,Stage 4,Area 2,150
10220,2023-04-24,16:00,Stage 4,Area 10,150
10221,2023-04-24,18:00,Stage 4,Area 7,150
10222,2023-04-24,18:00,Stage 4,Area 15,150
10223,2023-04-24,18:00,Stage 4,Area 3,150
10224,2023-04-24,18:00,Stage 4,Area 11,150
10225,2023-04-24,20:00,Stage 4,Area 8,150
10226,2023-04-24,20:00,Stage 4,Area 16,150
10227,2023-04-24,20:00,Stage 4,Area 4,150
10228,2023-04-24,20:00,Stage 4,Area 12,150
10229,2023-04-24,22:00,Stage 6,Area 5,150
10230,2023-04-24,22:00,Stage 6,Area 13,150
10231,2023-04-24,22:00,Stage 6,Area 1,150
10232,2023-04-24,22:00,Stage 6,Area 2,150
10233,2023-04-24,22:00,Stage 6,Area 9,150
10234,2023-04-24,22:00,Stage 6,Area 10,150
10235,2023-04-25,0:00,Stage 6,Area 7,150
10236,2023-04-25,0:00,Stage 6,Area 15,150
10237,2023-04-25,0:00,Stage 6,Area 3,120
10238,2023-04-25,0:00,Stage 6,Area 4,120
10239,2023-04-25,0:00,Stage 6,Area 11,150
10240,2023-04-25,0:00,Stage 6,Area 12,120
10241,2023-04-25,2:00,Stage 6,Area 5,120
10242,2023-04-25,2:00,Stage 6,Area 8,150
10243,2023-04-25,2:00,Stage 6,Area 13,120
10244,2023-04-25,2:00,Stage 6,Area 16,150
10245,2023-04-25,2:00,Stage 6,Area 4,150
10246,2023-04-25,2:00,Stage 6,Area 12,150
10247,2023-04-25,4:00,Stage 6,Area 5,150
10248,2023-04-25,4:00,Stage 6,Area 6,90
10249,2023-04-25,4:00,Stage 6,Area 13,150
10250,2023-04-25,4:00,Stage 6,Area 14,90
10251,2023-04-25,4:00,Stage 6,Area 1,150
10252,2023-04-25,4:00,Stage 6,Area 9,90
10253,2023-04-25,6:00,Stage 3,Area 6,150
10254,2023-04-25,6:00,Stage 3,Area 14,150
10255,2023-04-25,6:00,Stage 3,Area 2,150
10256,2023-04-25,8:00,Stage 3,Area 7,150
10257,2023-04-25,8:00,Stage 3,Area 15,150
10258,2023-04-25,8:00,Stage 3,Area 3,150
10259,2023-04-25,10:00,Stage 3,Area 8,150
10260,2023-04-25,10:00,Stage 3,Area 16,150
10261,2023-04-25,10:00,Stage 3,Area 4,150
10262,2023-04-25,12:00,Stage 3,Area 5,150
10263,2023-04-25,12:00,Stage 3,Area 1,150
10264,2023-04-25,12:00,Stage 3,Area 9,150
10265,2023-04-25,14:00,Stage 3,Area 6,150
10266,2023-04-25,14:00,Stage 3,Area 2,150
10267,2023-04-25,14:00,Stage 3,Area 10,150
10268,2023-04-25,16:00,Stage 4,Area 7,150
10269,2023-04-25,16:00,Stage 4,Area 15,150
10270,2023-04-25,16:00,Stage 4,Area 3,150
10271,2023-04-25,16:00,Stage 4,Area 11,150
10272,2023-04-25,18:00,Stage 4,Area 8,150
10273,2023-04-25,18:00,Stage 4,Area 16,150
10274,2023-04-25,18:00,Stage 4,Area 4,150
10275,2023-04-25,18:00,Stage 4,Area 12,150
10276,2023-04-25,20:00,Stage 4,Area 5,150
10277,2023-04-25,20:00,Stage 4,Area 13,120
10278,2023-04-25,20:00,Stage 4,Area 1,120
10279,2023-04-25,20:00,Stage 4,Area 9,150
10280,2023-04-25,22:00,Stage 6,Area 6,120
10281,2023-04-25,22:00,Stage 6,Area 7,120
10282,2023-04-25,22:00,Stage 6,Area 14,120
10283,2023-04-25,22:00,Stage 6,Area 15,120
10284,2023-04-25,22:00,Stage 6,Area 2,120
10285,2023-04-25,22:00,Stage 6,Area 10,120
10286,2023-04-26,0:00,Stage 6,Area 7,120
10287,2023-04-26,0:00,Stage 6,Area 8,120
10288,2023-04-26,0:00,Stage 6,Area 15,120
10289,2023-04-26,0:00,Stage 6,Area 16,120
10290,2023-04-26,0:00,Stage 6,Area 3,120
10291,2023-04-26,0:00,Stage 6,Area 11,120
10292,2023-04-26,2:00,Stage 6,Area 8,120
10293,2023-04-26,2:00,Stage 6,Area 16,120
10294,2023-04-26,2:00,Stage 6,Area 1,120
10295,2023-04-26,2:00,Stage 6,Area 4,120
10296,2023-04-26,2:00,Stage 6,Area 9,120
10297,2023-04-26,2:00,Stage 6,Area 12,120
10298,2023-04-26,4:00,Stage 6,Area 5,60
10299,2023-04-26,4:00,Stage 6,Area 13,60
10300,2023-04-26,4:00,Stage 6,Area 1,60
10301,2023-04-26,4:00,Stage 6,Area 2,60
10302,2023-04-26,4:00,Stage 6,Area 9,120
10303,2023-04-26,4:00,Stage 6,Area 10,60
10304,2023-04-26,6:00,Stage 2,Area 2,150
10305,2023-04-26,6:00,Stage 2,Area 10,150
10306,2023-04-26,8:00,Stage 2,Area 3,150
10307,2023-04-26,8:00,Stage 2,Area 11,150
10308,2023-04-26,10:00,Stage 2,Area 4,150
10309,2023-04-26,10:00,Stage 2,Area 12,150
10310,2023-04-26,12:00,Stage 2,Area 5,150
10311,2023-04-26,12:00,Stage 2,Area 13,150
10312,2023-04-26,14:00,Stage 2,Area 6,150
10313,2023-04-26,14:00,Stage 2,Area 14,150
10314,2023-04-26,16:00,Stage 2,Area 7,150
10315,2023-04-26,16:00,Stage 2,Area 15,150
10316,2023-04-26,18:00,Stage 2,Area 8,150
10317,2023-04-26,18:00,Stage 2,Area 16,150
10318,2023-04-26,20:00,Stage 4,Area 5,150
10319,2023-04-26,20:00,Stage 4,Area 13,150
10320,2023-04-26,20:00,Stage 4,Area 1,150
10321,2023-04-26,20:00,Stage 4,Area 9,150
10322,2023-04-26,22:00,Stage 4,Area 6,120
10323,2023-04-26,22:00,Stage 4,Area 14,120
10324,2023-04-26,22:00,Stage 4,Area 2,120
10325,2023-04-26,22:00,Stage 4,Area 10,120
10326,2023-04-27,0:00,Stage 4,Area 7,120
10327,2023-04-27,0:00,Stage 4,Area 15,120
10328,2023-04-27,0:00,Stage 4,Area 3,120
10329,2023-04-27,0:00,Stage 4,Area 11,120
10330,2023-04-27,2:00,Stage 4,Area 8,120
10331,2023-04-27,2:00,Stage 4,Area 16,120
10332,2023-04-27,2:00,Stage 4,Area 4,120
10333,2023-04-27,2:00,Stage 4,Area 12,120
10334,2023-04-27,4:00,Stage 4,Area 5,60
10335,2023-04-27,4:00,Stage 4,Area 13,120
10336,2023-04-27,4:00,Stage 4,Area 1,20
10337,2023-04-27,4:00,Stage 4,Area 9,20
10338,2023-04-27,6:00,Stage 1,Area 14,150
10339,2023-04-27,8:00,Stage 1,Area 15,150
10340,2023-04-27,10:00,Stage 1,Area 16,150
10341,2023-04-27,12:00,Stage 1,Area 1,150
10342,2023-04-27,14:00,Stage 1,Area 2,150
10343,2023-04-27,16:00,Stage 2,Area 3,150
10344,2023-04-27,16:00,Stage 2,Area 11,150
10345,2023-04-27,18:00,Stage 2,Area 4,150
10346,2023-04-27,18:00,Stage 2,Area 12,150
10347,2023-04-27,20:00,Stage 4,Area 5,120
10348,2023-04-27,20:00,Stage 4,Area 13,120
10349,2023-04-27,20:00,Stage 4,Area 1,120
10350,2023-04-27,20:00,Stage 4,Area 9,120
10351,2023-04-27,22:00,Stage 4,Area 6,120
10352,2023-04-27,22:00,Stage 4,Area 14,120
10353,2023-04-27,22:00,Stage 4,Area 2,120
10354,2023-04-27,22:00,Stage 4,Area 10,120
10355,2023-04-28,0:00,Stage 4,Area 7,120
10356,2023-04-28,0:00,Stage 4,Area 15,120
10357,2023-04-28,0:00,Stage 4,Area 3,120
10358,2023-04-28,0:00,Stage 4,Area 11,120
10359,2023-04-28,2:00,Stage 4,Area 8,120
10360,2023-04-28,2:00,Stage 4,Area 16,120
10361,2023-04-28,2:00,Stage 4,Area 4,120
10362,2023-04-28,2:00,Stage 4,Area 12,120
10363,2023-04-28,4:00,Stage 4,Area 5,60
10364,2023-04-28,4:00,Stage 4,Area 13,60
10365,2023-04-28,4:00,Stage 4,Area 1,120
10366,2023-04-28,4:00,Stage 4,Area 9,120
10367,2023-04-28,6:00,Stage 2,Area 6,150
10368,2023-04-28,6:00,Stage 2,Area 2,150
10369,2023-04-28,8:00,Stage 2,Area 3,150
10370,2023-04-28,8:00,Stage 2,Area 11,120
10371,2023-04-28,10:00,Stage 2,Area 4,150
10372,2023-04-28,10:00,Stage 2,Area 12,150
10373,2023-04-28,12:00,Stage 2,Area 5,150
10374,2023-04-28,12:00,Stage 2,Area 13,150
10375,2023-04-28,14:00,Stage 2,Area 6,150
10376,2023-04-28,14:00,Stage 2,Area 14,150
10377,2023-04-28,16:00,Stage 2,Area 7,150
10378,2023-04-28,16:00,Stage 2,Area 15,150
10379,2023-04-28,18:00,Stage 2,Area 8,150
10380,2023-04-28,18:00,Stage 2,Area 16,120
10381,2023-04-28,20:00,Stage 4,Area 5,150
10382,2023-04-28,20:00,Stage 4,Area 13,150
10383,2023-04-28,20:00,Stage 4,Area 1,150
10384,2023-04-28,20:00,Stage 4,Area 9,150
10385,2023-04-28,22:00,Stage 4,Area 6,120
10386,2023-04-28,22:00,Stage 4,Area 14,120
10387,2023-04-28,22:00,Stage 4,Area 2,120
10388,2023-04-28,22:00,Stage 4,Area 10,120
10389,2023-04-29,0:00,Stage 4,Area 8,150
10390,2023-04-29,0:00,Stage 4,Area 16,150
10391,2023-04-29,0:00,Stage 4,Area 4,150
10392,2023-04-29,0:00,Stage 4,Area 12,150
10393,2023-04-29,2:00,Stage 4,Area 5,150
10394,2023-04-29,2:00,Stage 4,Area 13,150
10395,2023-04-29,2:00,Stage 4,Area 1,150
10396,2023-04-29,2:00,Stage 4,Area 9,150
10397,2023-04-29,4:00,Stage 4,Area 6,150
10398,2023-04-29,4:00,Stage 4,Area 14,150
10399,2023-04-29,4:00,Stage 4,Area 2,150
10400,2023-04-29,4:00,Stage 4,Area 10,150
10401,2023-04-29,6:00,Stage 3,Area 7,150
10402,2023-04-29,6:00,Stage 3,Area 15,150
10403,2023-04-29,6:00,Stage 3,Area 3,150
10404,2023-04-29,8:00,Stage 3,Area 8,150
10405,2023-04-29,8:00,Stage 3,Area 16,150
10406,2023-04-29,8:00,Stage 3,Area 4,150
10407,2023-04-29,10:00,Stage 3,Area 5,150
10408,2023-04-29,10:00,Stage 3,Area 1,150
10409,2023-04-29,10:00,Stage 3,Area 9,150
10410,2023-04-29,12:00,Stage 3,Area 6,150
10411,2023-04-29,12:00,Stage 3,Area 2,150
10412,2023-04-29,12:00,Stage 3,Area 10,150
10413,2023-04-29,14:00,Stage 3,Area 7,150
10414,2023-04-29,14:00,Stage 3,Area 3,150
10415,2023-04-29,14:00,Stage 3,Area 11,150
10416,2023-04-29,16:00,Stage 4,Area 8,137
10417,2023-04-29,16:00,Stage 4,Area 16,150
10418,2023-04-29,16:00,Stage 4,Area 4,150
10419,2023-04-29,16:00,Stage 4,Area 12,150
10420,2023-04-29,18:00,Stage 4,Area 5,150
10421,2023-04-29,18:00,Stage 4,Area 13,150
10422,2023-04-29,18:00,Stage 4,Area 1,150
10423,2023-04-29,18:00,Stage 4,Area 9,150
10424,2023-04-29,20:00,Stage 4,Area 6,150
10425,2023-04-29,20:00,Stage 4,Area 14,150
10426,2023-04-29,20:00,Stage 4,Area 2,150
10427,2023-04-29,20:00,Stage 4,Area 10,150
10428,2023-04-29,22:00,Stage 4,Area 7,102
10429,2023-04-29,22:00,Stage 4,Area 15,120
10430,2023-04-29,22:00,Stage 4,Area 3,102
10431,2023-04-29,22:00,Stage 4,Area 11,104
10432,2023-04-30,0:00,Stage 1,Area 16,150
10433,2023-04-30,2:00,Stage 1,Area 1,150
10434,2023-04-30,4:00,Stage 1,Area 2,150
10435,2023-04-30,6:00,Stage 1,Area 3,150
10436,2023-04-30,8:00,Stage 1,Area 4,150
10437,2023-04-30,10:00,Stage 1,Area 5,150
10438,2023-04-30,12:00,Stage 1,Area 6,150
10439,2023-04-30,14:00,Stage 1,Area 7,150
10440,2023-04-30,16:00,Stage 3,Area 8,150
10441,2023-04-30,16:00,Stage 3,Area 16,150
10442,2023-04-30,16:00,Stage 3,Area 4,150
10443,2023-04-30,18:00,Stage 3,Area 5,150
10444,2023-04-30,18:00,Stage 3,Area 1,150
10445,2023-04-30,18:00,Stage 3,Area 9,150
10446,2023-04-30,20:00,Stage 3,Area 6,150
10447,2023-04-30,20:00,Stage 3,Area 2,150
10448,2023-04-30,20:00,Stage 3,Area 10,150
10449,2023-04-30,22:00,Stage 3,Area 7,120
10450,2023-04-30,22:00,Stage 3,Area 3,120
10451,2023-04-30,22:00,Stage 3,Area 11,120
10452,2023-05-01,0:00,Stage 3,Area 13,150
10453,2023-05-01,0:00,Stage 3,Area 1,150
10454,2023-05-01,0:00,Stage 3,Area 9,150
10455,2023-05-01,2:00,Stage 3,Area 14,150
10456,2023-05-01,2:00,Stage 3,Area 2,150
10457,2023-05-01,2:00,Stage 3,Area 10,150
10458,2023-05-01,4:00,Stage 3,Area 15,60
10459,2023-05-01,4:00,Stage 3,Area 3,60
10460,2023-05-01,4:00,Stage 3,Area 11,60
10461,2023-05-01,16:00,Stage 1,Area 9,150
10462,2023-05-01,18:00,Stage 1,Area 10,150
10463,2023-05-01,20:00,Stage 3,Area 7,150
10464,2023-05-01,20:00,Stage 3,Area 3,150
10465,2023-05-01,20:00,Stage 3,Area 11,150
10466,2023-05-01,22:00,Stage 3,Area 8,120
10467,2023-05-01,22:00,Stage 3,Area 4,120
10468,2023-05-01,22:00,Stage 3,Area 12,120
10469,2023-05-02,0:00,Stage 3,Area 5,150
10470,2023-05-02,0:00,Stage 3,Area 13,150
10471,2023-05-02,0:00,Stage 3,Area 9,150
10472,2023-05-02,2:00,Stage 3,Area 6,150
10473,2023-05-02,2:00,Stage 3,Area 14,150
10474,2023-05-02,2:00,Stage 3,Area 10,150
10475,2023-05-02,4:00,Stage 3,Area 7,150
10476,2023-05-02,4:00,Stage 3,Area 15,150
10477,2023-05-02,4:00,Stage 3,Area 11,150
10478,2023-05-02,6:00,Stage 3,Area 8,150
10479,2023-05-02,6:00,Stage 3,Area 16,150
10480,2023-05-02,6:00,Stage 3,Area 12,150
10481,2023-05-02,8:00,Stage 3,Area 13,120
10482,2023-05-02,8:00,Stage 3,Area 1,125
10483,2023-05-02,8:00,Stage 3,Area 9,120
10484,2023-05-02,10:00,Stage 3,Area 14,120
10485,2023-05-02,10:00,Stage 3,Area 2,125
10486,2023-05-02,10:00,Stage 3,Area 10,135
10487,2023-05-02,12:00,Stage 3,Area 15,120
10488,2023-05-02,12:00,Stage 3,Area 3,125
10489,2023-05-02,12:00,Stage 3,Area 11,130
10490,2023-05-02,14:00,Stage 3,Area 16,120
10491,2023-05-02,14:00,Stage 3,Area 4,120
10492,2023-05-02,14:00,Stage 3,Area 12,120
10493,2023-05-02,16:00,Stage 4,Area 5,150
10494,2023-05-02,16:00,Stage 4,Area 13,150
10495,2023-05-02,16:00,Stage 4,Area 1,150
10496,2023-05-02,16:00,Stage 4,Area 9,150
10497,2023-05-02,18:00,Stage 4,Area 6,150
10498,2023-05-02,18:00,Stage 4,Area 14,150
10499,2023-05-02,18:00,Stage 4,Area 2,150
10500,2023-05-02,18:00,Stage 4,Area 10,150
10501,2023-05-02,20:00,Stage 6,Area 7,120
10502,2023-05-02,20:00,Stage 6,Area 8,120
10503,2023-05-02,20:00,Stage 6,Area 15,120
10504,2023-05-02,20:00,Stage 6,Area 16,120
10505,2023-05-02,20:00,Stage 6,Area 3,120
10506,2023-05-02,20:00,Stage 6,Area 11,120
10507,2023-05-02,22:00,Stage 6,Area 8,120
10508,2023-05-02,22:00,Stage 6,Area 16,120
10509,2023-05-02,22:00,Stage 6,Area 1,120
10510,2023-05-02,22:00,Stage 6,Area 4,150
10511,2023-05-02,22:00,Stage 6,Area 9,120
10512,2023-05-02,22:00,Stage 6,Area 12,120
10513,2023-05-03,0:00,Stage 6,Area 5,150
10514,2023-05-03,0:00,Stage 6,Area 13,150
10515,2023-05-03,0:00,Stage 6,Area 1,120
10516,2023-05-03,0:00,Stage 6,Area 2,120
10517,2023-05-03,0:00,Stage 6,Area 9,120
10518,2023-05-03,0:00,Stage 6,Area 10,120
10519,2023-05-03,2:00,Stage 6,Area 6,150
10520,2023-05-03,2:00,Stage 6,Area 14,150
10521,2023-05-03,2:00,Stage 6,Area 2,150
10522,2023-05-03,2:00,Stage 6,Area 3,120
10523,2023-05-03,2:00,Stage 6,Area 10,150
10524,2023-05-03,2:00,Stage 6,Area 11,120
10525,2023-05-03,4:00,Stage 6,Area 7,150
10526,2023-05-03,4:00,Stage 6,Area 15,60
10527,2023-05-03,4:00,Stage 6,Area 3,150
10528,2023-05-03,4:00,Stage 6,Area 4,70
10529,2023-05-03,4:00,Stage 6,Area 11,150
10530,2023-05-03,4:00,Stage 6,Area 12,60
10531,2023-05-03,6:00,Stage 3,Area 8,150
10532,2023-05-03,6:00,Stage 3,Area 4,120
10533,2023-05-03,6:00,Stage 3,Area 12,150
10534,2023-05-03,8:00,Stage 3,Area 5,120
10535,2023-05-03,8:00,Stage 3,Area 13,120
10536,2023-05-03,8:00,Stage 3,Area 9,120
10537,2023-05-03,10:00,Stage 3,Area 6,150
10538,2023-05-03,10:00,Stage 3,Area 14,120
10539,2023-05-03,10:00,Stage 3,Area 10,150
10540,2023-05-03,12:00,Stage 3,Area 7,150
10541,2023-05-03,12:00,Stage 3,Area 15,150
10542,2023-05-03,12:00,Stage 3,Area 11,150
10543,2023-05-03,14:00,Stage 3,Area 8,152
10544,2023-05-03,14:00,Stage 3,Area 16,150
10545,2023-05-03,14:00,Stage 3,Area 12,150
10546,2023-05-03,16:00,Stage 4,Area 5,150
10547,2023-05-03,16:00,Stage 4,Area 13,150
10548,2023-05-03,16:00,Stage 4,Area 1,150
10549,2023-05-03,16:00,Stage 4,Area 9,150
10550,2023-05-03,18:00,Stage 4,Area 6,120
10551,2023-05-03,18:00,Stage 4,Area 14,120
10552,2023-05-03,18:00,Stage 4,Area 2,120
10553,2023-05-03,18:00,Stage 4,Area 10,120
10554,2023-05-03,20:00,Stage 6,Area 7,120
10555,2023-05-03,20:00,Stage 6,Area 15,120
10556,2023-05-03,20:00,Stage 6,Area 3,120
10557,2023-05-03,20:00,Stage 6,Area 4,120
10558,2023-05-03,20:00,Stage 6,Area 11,120
10559,2023-05-03,20:00,Stage 6,Area 12,120
10560,2023-05-03,22:00,Stage 6,Area 5,120
10561,2023-05-03,22:00,Stage 6,Area 8,120
10562,2023-05-03,22:00,Stage 6,Area 13,120
10563,2023-05-03,22:00,Stage 6,Area 16,120
10564,2023-05-03,22:00,Stage 6,Area 4,120
10565,2023-05-03,22:00,Stage 6,Area 12,120
10566,2023-05-04,0:00,Stage 6,Area 5,120
10567,2023-05-04,0:00,Stage 6,Area 6,120
10568,2023-05-04,0:00,Stage 6,Area 13,120
10569,2023-05-04,0:00,Stage 6,Area 14,120
10570,2023-05-04,0:00,Stage 6,Area 1,120
10571,2023-05-04,0:00,Stage 6,Area 9,120
10572,2023-05-04,2:00,Stage 6,Area 6,120
10573,2023-05-04,2:00,Stage 6,Area 7,120
10574,2023-05-04,2:00,Stage 6,Area 14,120
10575,2023-05-04,2:00,Stage 6,Area 15,120
10576,2023-05-04,2:00,Stage 6,Area 2,120
10577,2023-05-04,2:00,Stage 6,Area 10,120
10578,2023-05-04,4:00,Stage 6,Area 7,120
10579,2023-05-04,4:00,Stage 6,Area 8,60
10580,2023-05-04,4:00,Stage 6,Area 15,120
10581,2023-05-04,4:00,Stage 6,Area 16,60
10582,2023-05-04,4:00,Stage 6,Area 3,120
10583,2023-05-04,4:00,Stage 6,Area 11,60
10584,2023-05-04,6:00,Stage 3,Area 8,120
10585,2023-05-04,6:00,Stage 3,Area 16,120
10586,2023-05-04,6:00,Stage 3,Area 4,120
10587,2023-05-04,8:00,Stage 3,Area 5,120
10588,2023-05-04,8:00,Stage 3,Area 1,120
10589,2023-05-04,8:00,Stage 3,Area 9,120
10590,2023-05-04,10:00,Stage 3,Area 6,120
10591,2023-05-04,10:00,Stage 3,Area 2,120
10592,2023-05-04,10:00,Stage 3,Area 10,120
10593,2023-05-04,12:00,Stage 3,Area 7,150
10594,2023-05-04,12:00,Stage 3,Area 3,150
10595,2023-05-04,12:00,Stage 3,Area 11,150
10596,2023-05-04,14:00,Stage 3,Area 8,150
10597,2023-05-04,14:00,Stage 3,Area 4,150
10598,2023-05-04,14:00,Stage 3,Area 12,150
10599,2023-05-04,16:00,Stage 4,Area 5,150
10600,2023-05-04,16:00,Stage 4,Area 13,150
10601,2023-05-04,16:00,Stage 4,Area 1,150
10602,2023-05-04,16:00,Stage 4,Area 9,150
10603,2023-05-04,18:00,Stage 4,Area 6,120
10604,2023-05-04,18:00,Stage 4,Area 14,120
10605,2023-05-04,18:00,Stage 4,Area 2,120
10606,2023-05-04,18:00,Stage 4,Area 10,120
10607,2023-05-04,20:00,Stage 4,Area 7,135
10608,2023-05-04,20:00,Stage 4,Area 15,135
10609,2023-05-04,20:00,Stage 4,Area 3,130
10610,2023-05-04,20:00,Stage 4,Area 11,130
10611,2023-05-04,22:00,Stage 6,Area 8,150
10612,2023-05-04,22:00,Stage 6,Area 16,150
10613,2023-05-04,22:00,Stage 6,Area 1,150
10614,2023-05-04,22:00,Stage 6,Area 4,150
10615,2023-05-04,22:00,Stage 6,Area 9,150
10616,2023-05-04,22:00,Stage 6,Area 12,150
10617,2023-05-05,0:00,Stage 6,Area 6,150
10618,2023-05-05,0:00,Stage 6,Area 14,150
10619,2023-05-05,0:00,Stage 6,Area 2,150
10620,2023-05-05,0:00,Stage 6,Area 3,120
10621,2023-05-05,0:00,Stage 6,Area 10,150
10622,2023-05-05,0:00,Stage 6,Area 11,120
10623,2023-05-05,2:00,Stage 6,Area 7,150
10624,2023-05-05,2:00,Stage 6,Area 15,150
10625,2023-05-05,2:00,Stage 6,Area 3,150
10626,2023-05-05,2:00,Stage 6,Area 4,120
10627,2023-05-05,2:00,Stage 6,Area 11,150
10628,2023-05-05,2:00,Stage 6,Area 12,120
10629,2023-05-05,4:00,Stage 6,Area 5,60
10630,2023-05-05,4:00,Stage 6,Area 8,60
10631,2023-05-05,4:00,Stage 6,Area 13,60
10632,2023-05-05,4:00,Stage 6,Area 16,150
10633,2023-05-05,4:00,Stage 6,Area 4,150
10634,2023-05-05,4:00,Stage 6,Area 12,150
10635,2023-05-05,6:00,Stage 3,Area 5,120
10636,2023-05-05,6:00,Stage 3,Area 13,120
10637,2023-05-05,6:00,Stage 3,Area 1,120
10638,2023-05-05,8:00,Stage 3,Area 6,120
10639,2023-05-05,8:00,Stage 3,Area 14,120
10640,2023-05-05,8:00,Stage 3,Area 2,120
